,timestamp,count,provider
2811,1551228539.0,1,gcp
2812,1551229439.0,2,gcp
2813,1551230339.0,3,gcp
2814,1551231239.0,3,gcp
2815,1551232139.0,0,gcp
2816,1551233039.0,0,gcp
2817,1551233939.0,0,gcp
2818,1551234839.0,0,gcp
2819,1551235739.0,0,gcp
2820,1551236639.0,0,gcp
2821,1551237539.0,0,gcp
2822,1551238439.0,2,gcp
2823,1551239339.0,0,gcp
2824,1551240239.0,0,gcp
2825,1551241139.0,0,gcp
2826,1551242039.0,0,gcp
2827,1551242939.0,0,gcp
2828,1551243839.0,2,gcp
2829,1551244739.0,0,gcp
2830,1551245639.0,0,gcp
2831,1551246539.0,0,gcp
2832,1551247439.0,0,gcp
2833,1551248339.0,0,gcp
2834,1551249239.0,0,gcp
2835,1551250139.0,0,gcp
2836,1551251039.0,0,gcp
2837,1551251939.0,0,gcp
2838,1551252839.0,0,gcp
2839,1551253739.0,0,gcp
2840,1551254639.0,0,gcp
2841,1551255539.0,0,gcp
2842,1551256439.0,0,gcp
2843,1551931389.0,0,aws
2844,1551932289.0,0,aws
2845,1551933189.0,0,aws
2846,1551934089.0,0,aws
2847,1551934989.0,2,aws
2848,1551935889.0,1,aws
2849,1551936789.0,0,aws
2850,1551937689.0,0,aws
2851,1551938589.0,0,aws
2852,1551939489.0,0,aws
2853,1551940389.0,1,aws
2854,1551941289.0,0,aws
2855,1551942189.0,1,aws
2856,1551943089.0,0,aws
2857,1551943989.0,0,aws
2858,1551944889.0,0,aws
2859,1551945789.0,0,aws
2860,1551946689.0,0,aws
2861,1551947589.0,0,aws
2862,1551948489.0,0,aws
2863,1551949389.0,0,aws
2864,1551950289.0,0,aws
2865,1551951189.0,0,aws
2866,1551952089.0,1,aws
2867,1551952989.0,0,aws
2868,1551953889.0,0,aws
2869,1551954789.0,0,aws
2870,1551955689.0,0,aws
2871,1551956589.0,1,aws
2872,1551957489.0,0,aws
2873,1551958389.0,0,aws
2874,1551959289.0,0,aws
2875,1551960189.0,0,aws
2876,1551961089.0,0,aws
2877,1551961989.0,0,aws
2878,1551962889.0,0,aws
2879,1551963789.0,1,aws
2880,1551964689.0,0,aws
2881,1551965589.0,1,aws
2882,1551966489.0,1,aws
2883,1551967389.0,1,aws
2884,1551968289.0,2,aws
2885,1551969189.0,3,aws
2886,1551970089.0,4,aws
2887,1551970989.0,5,aws
2888,1551971889.0,4,aws
2889,1551972789.0,14,aws
2890,1551973689.0,37,aws
2891,1551974589.0,51,aws
2892,1551975489.0,30,aws
2893,1551976389.0,38,aws
2894,1551977289.0,10,aws
2895,1551978189.0,30,aws
2896,1551979089.0,23,aws
2897,1551979989.0,7,aws
2898,1551980889.0,6,aws
2899,1551981789.0,1,aws
2900,1551982689.0,4,aws
2901,1551983589.0,5,aws
2902,1551984489.0,5,aws
2903,1551985389.0,3,aws
2904,1551986289.0,5,aws
2905,1551987189.0,5,aws
2906,1551988089.0,5,aws
2907,1551988989.0,3,aws
2908,1551989889.0,5,aws
2909,1551990789.0,8,aws
2910,1551991689.0,3,aws
2911,1551992589.0,6,aws
2912,1551993489.0,7,aws
2913,1551994389.0,7,aws
2914,1551995289.0,3,aws
2915,1551996189.0,2,aws
2916,1551997089.0,2,aws
2917,1551997989.0,4,aws
2918,1551998889.0,3,aws
2919,1551999789.0,3,aws
2920,1552000689.0,3,aws
2921,1552001589.0,1,aws
2922,1552002489.0,5,aws
2923,1552003389.0,3,aws
2924,1552004289.0,1,aws
2925,1552005189.0,5,aws
2926,1552006089.0,0,aws
2927,1552006989.0,0,aws
2928,1552007889.0,0,aws
2929,1552008789.0,0,aws
2930,1552009689.0,4,aws
2931,1552010589.0,0,aws
2932,1552011489.0,0,aws
2933,1552012389.0,0,aws
2934,1552013289.0,1,aws
2935,1552014189.0,0,aws
2936,1552015089.0,0,aws
2937,1552015989.0,0,aws
2938,1552281118.0,0,gcp
2939,1552282018.0,0,gcp
2940,1552282918.0,0,gcp
2941,1552283818.0,0,gcp
2942,1552284718.0,0,gcp
2943,1552285618.0,0,gcp
2944,1552286518.0,0,gcp
2945,1552287418.0,0,gcp
2946,1552288318.0,0,gcp
2947,1552289218.0,0,gcp
2948,1552290118.0,0,gcp
2949,1552291018.0,0,gcp
2950,1552291918.0,0,gcp
2951,1552292818.0,0,gcp
2952,1552293718.0,0,gcp
2953,1552294618.0,0,gcp
2954,1552295518.0,0,gcp
2955,1552296418.0,0,gcp
2956,1552297318.0,0,gcp
2957,1552298218.0,0,gcp
2958,1552299118.0,0,gcp
2959,1552300018.0,0,gcp
2960,1552300918.0,0,gcp
2961,1552301818.0,0,gcp
2962,1552302718.0,0,gcp
2963,1552303618.0,0,gcp
2964,1552304518.0,0,gcp
2965,1552305418.0,0,gcp
2966,1552306318.0,0,gcp
2967,1552307218.0,0,gcp
2968,1552308118.0,0,gcp
2969,1552309018.0,0,gcp
2970,1552309918.0,0,gcp
2971,1552310818.0,0,gcp
2972,1552311718.0,0,gcp
2973,1552312618.0,0,gcp
2974,1552313518.0,0,gcp
2975,1552314418.0,0,gcp
2976,1552315318.0,0,gcp
2977,1552316218.0,0,gcp
2978,1552317118.0,0,gcp
2979,1552318018.0,0,gcp
2980,1552318918.0,0,gcp
2981,1552319818.0,0,gcp
2982,1552320718.0,0,gcp
2983,1552321618.0,13,gcp
2984,1552322518.0,72,gcp
2985,1552323418.0,46,gcp
2986,1552324318.0,31,gcp
2987,1552325218.0,16,gcp
2988,1552326118.0,32,gcp
2989,1552327018.0,32,gcp
2990,1552327918.0,29,gcp
2991,1552328818.0,31,gcp
2992,1552329718.0,37,gcp
2993,1552330618.0,22,gcp
2994,1552331518.0,22,gcp
2995,1552332418.0,35,gcp
2996,1552333318.0,29,gcp
2997,1552334218.0,24,gcp
2998,1552335118.0,20,gcp
2999,1552336018.0,14,gcp
3000,1552336918.0,7,gcp
3001,1552337818.0,3,gcp
3002,1552338718.0,2,gcp
3003,1552339618.0,1,gcp
3004,1552340518.0,3,gcp
3005,1552341418.0,1,gcp
3006,1552342318.0,1,gcp
3007,1552343218.0,1,gcp
3008,1552344118.0,8,gcp
3009,1552345018.0,2,gcp
3010,1552345918.0,0,gcp
3011,1552346818.0,1,gcp
3012,1552347718.0,1,gcp
3013,1552348618.0,0,gcp
3014,1552349518.0,1,gcp
3015,1552350418.0,0,gcp
3016,1552351318.0,0,gcp
3017,1552352218.0,0,gcp
3018,1552353118.0,0,gcp
3019,1552354018.0,0,gcp
3020,1552354918.0,0,gcp
3021,1552355818.0,0,gcp
3022,1552356718.0,0,gcp
3023,1552357618.0,0,gcp
3024,1552358518.0,0,gcp
3025,1552359418.0,0,gcp
3026,1552360318.0,0,gcp
3027,1552361218.0,1,gcp
3028,1552362118.0,0,gcp
3029,1552363018.0,0,gcp
3030,1552363918.0,1,gcp
3031,1552364818.0,0,gcp
3032,1552365718.0,0,gcp
3033,1554107546.0,0,azure
3034,1554108446.0,0,azure
3035,1554109346.0,0,azure
3036,1554110246.0,0,azure
3037,1554111146.0,0,azure
3038,1554112046.0,0,azure
3039,1554112946.0,0,azure
3040,1554113846.0,0,azure
3041,1554114746.0,0,azure
3042,1554115646.0,0,azure
3043,1554116546.0,2,azure
3044,1554117446.0,0,azure
3045,1554118346.0,6,azure
3046,1554119246.0,1,azure
3047,1554120146.0,1,azure
3048,1554121046.0,0,azure
3049,1554121946.0,0,azure
3050,1554122846.0,0,azure
3051,1554123746.0,1,azure
3052,1554124646.0,0,azure
3053,1554125546.0,2,azure
3054,1554126446.0,0,azure
3055,1554127346.0,0,azure
3056,1554128246.0,1,azure
3057,1554129146.0,2,azure
3058,1554130046.0,0,azure
3059,1554130946.0,4,azure
3060,1554131846.0,0,azure
3061,1554132746.0,1,azure
3062,1554133646.0,0,azure
3063,1554134546.0,2,azure
3064,1554135446.0,0,azure
3065,1554136346.0,0,azure
3066,1554137246.0,0,azure
3067,1554138146.0,0,azure
3068,1554139046.0,0,azure
3069,1554139946.0,1,azure
3070,1554140846.0,1,azure
3071,1554141746.0,1,azure
3072,1554142646.0,1,azure
3073,1554143546.0,0,azure
3074,1554144446.0,1,azure
3075,1554145346.0,7,azure
3076,1554146246.0,3,azure
3077,1554147146.0,1,azure
3078,1554148046.0,0,azure
3079,1554148946.0,1,azure
3080,1554149846.0,0,azure
3081,1554150746.0,36,azure
3082,1554151646.0,44,azure
3083,1554152546.0,7,azure
3084,1554153446.0,8,azure
3085,1554154346.0,24,azure
3086,1554155246.0,8,azure
3087,1554156146.0,5,azure
3088,1554157046.0,3,azure
3089,1554157946.0,0,azure
3090,1554158846.0,2,azure
3091,1554159746.0,3,azure
3092,1554160646.0,0,azure
3093,1554161546.0,0,azure
3094,1554162446.0,0,azure
3095,1554163346.0,0,azure
3096,1554164246.0,0,azure
3097,1554165146.0,0,azure
3098,1554166046.0,0,azure
3099,1554166946.0,1,azure
3100,1554167846.0,1,azure
3101,1554168746.0,2,azure
3102,1554169646.0,0,azure
3103,1554170546.0,0,azure
3104,1554171446.0,0,azure
3105,1554172346.0,0,azure
3106,1554173246.0,0,azure
3107,1554174146.0,1,azure
3108,1554175046.0,0,azure
3109,1554175946.0,0,azure
3110,1554176846.0,0,azure
3111,1554177746.0,6,azure
3112,1554178646.0,0,azure
3113,1554179546.0,0,azure
3114,1554180446.0,0,azure
3115,1554181346.0,0,azure
3116,1554182246.0,0,azure
3117,1554183146.0,0,azure
3118,1554184046.0,0,azure
3119,1554184946.0,0,azure
3120,1554185846.0,0,azure
3121,1554186746.0,0,azure
3122,1554187646.0,0,azure
3123,1554188546.0,0,azure
3124,1554189446.0,0,azure
3125,1554190346.0,0,azure
3126,1554191246.0,0,azure
3127,1554192146.0,0,azure
3128,1554805466.0,0,azure
3129,1554806366.0,0,azure
3130,1554807266.0,0,azure
3131,1554808166.0,0,azure
3132,1554809066.0,0,azure
3133,1554809966.0,0,azure
3134,1554810866.0,1,azure
3135,1554811766.0,2,azure
3136,1554812666.0,0,azure
3137,1554813566.0,0,azure
3138,1554814466.0,1,azure
3139,1554815366.0,1,azure
3140,1554816266.0,0,azure
3141,1554817166.0,0,azure
3142,1554818066.0,0,azure
3143,1554818966.0,2,azure
3144,1554819866.0,2,azure
3145,1554820766.0,1,azure
3146,1554821666.0,4,azure
3147,1554822566.0,1,azure
3148,1554823466.0,0,azure
3149,1554824366.0,0,azure
3150,1554825266.0,6,azure
3151,1554826166.0,0,azure
3152,1554827066.0,3,azure
3153,1554827966.0,0,azure
3154,1554828866.0,1,azure
3155,1554829766.0,1,azure
3156,1554830666.0,3,azure
3157,1554831566.0,0,azure
3158,1554832466.0,1,azure
3159,1554833366.0,1,azure
3160,1554834266.0,0,azure
3161,1554835166.0,1,azure
3162,1554836066.0,3,azure
3163,1554836966.0,1,azure
3164,1554837866.0,14,azure
3165,1554838766.0,1,azure
3166,1554839666.0,1,azure
3167,1554840566.0,1,azure
3168,1554841466.0,5,azure
3169,1554842366.0,2,azure
3170,1554843266.0,0,azure
3171,1554844166.0,0,azure
3172,1554845066.0,4,azure
3173,1554845966.0,27,azure
3174,1554846866.0,54,azure
3175,1554847766.0,46,azure
3176,1554848666.0,18,azure
3177,1554849566.0,4,azure
3178,1554850466.0,4,azure
3179,1554851366.0,9,azure
3180,1554852266.0,4,azure
3181,1554853166.0,2,azure
3182,1554854066.0,0,azure
3183,1554854966.0,2,azure
3184,1554855866.0,1,azure
3185,1554856766.0,1,azure
3186,1554857666.0,0,azure
3187,1554858566.0,2,azure
3188,1554859466.0,0,azure
3189,1554860366.0,8,azure
3190,1554861266.0,1,azure
3191,1554862166.0,1,azure
3192,1554863066.0,1,azure
3193,1554863966.0,0,azure
3194,1554864866.0,7,azure
3195,1554865766.0,1,azure
3196,1554866666.0,0,azure
3197,1554867566.0,0,azure
3198,1554868466.0,0,azure
3199,1554869366.0,1,azure
3200,1554870266.0,1,azure
3201,1554871166.0,0,azure
3202,1554872066.0,0,azure
3203,1554872966.0,0,azure
3204,1554873866.0,0,azure
3205,1554874766.0,1,azure
3206,1554875666.0,0,azure
3207,1554876566.0,0,azure
3208,1554877466.0,0,azure
3209,1554878366.0,0,azure
3210,1554879266.0,0,azure
3211,1554880166.0,0,azure
3212,1554881066.0,0,azure
3213,1554881966.0,0,azure
3214,1554882866.0,1,azure
3215,1554883766.0,0,azure
3216,1554884666.0,0,azure
3217,1554885566.0,0,azure
3218,1554886466.0,0,azure
3219,1554887366.0,1,azure
3220,1554888266.0,0,azure
3221,1554889166.0,1,azure
3222,1554890066.0,0,azure
3223,1555643955.0,0,azure
3224,1555644855.0,0,azure
3225,1555645755.0,0,azure
3226,1555646655.0,0,azure
3227,1555647555.0,0,azure
3228,1555648455.0,0,azure
3229,1555649355.0,1,azure
3230,1555650255.0,6,azure
3231,1555651155.0,0,azure
3232,1555652055.0,0,azure
3233,1555652955.0,6,azure
3234,1555653855.0,0,azure
3235,1555654755.0,0,azure
3236,1555655655.0,0,azure
3237,1555656555.0,0,azure
3238,1555657455.0,2,azure
3239,1555658355.0,3,azure
3240,1555659255.0,0,azure
3241,1555660155.0,2,azure
3242,1555661055.0,1,azure
3243,1555661955.0,0,azure
3244,1555662855.0,0,azure
3245,1555663755.0,0,azure
3246,1555664655.0,0,azure
3247,1555665555.0,1,azure
3248,1555666455.0,1,azure
3249,1555667355.0,0,azure
3250,1555668255.0,0,azure
3251,1555669155.0,1,azure
3252,1555670055.0,0,azure
3253,1555670955.0,0,azure
3254,1555671855.0,0,azure
3255,1555672755.0,0,azure
3256,1555673655.0,0,azure
3257,1555674555.0,0,azure
3258,1555675455.0,0,azure
3259,1555676355.0,0,azure
3260,1555677255.0,1,azure
3261,1555678155.0,1,azure
3262,1555679055.0,1,azure
3263,1555679955.0,7,azure
3264,1555680855.0,0,azure
3265,1555681755.0,0,azure
3266,1555682655.0,3,azure
3267,1555683555.0,1,azure
3268,1555684455.0,0,azure
3269,1555685355.0,28,azure
3270,1555686255.0,94,azure
3271,1555687155.0,51,azure
3272,1555688055.0,8,azure
3273,1555688955.0,1,azure
3274,1555689855.0,3,azure
3275,1555690755.0,1,azure
3276,1555691655.0,1,azure
3277,1555692555.0,2,azure
3278,1555693455.0,25,azure
3279,1555694355.0,44,azure
3280,1555695255.0,14,azure
3281,1555696155.0,0,azure
3282,1555697055.0,0,azure
3283,1555697955.0,1,azure
3284,1555698855.0,4,azure
3285,1555699755.0,2,azure
3286,1555700655.0,0,azure
3287,1555701555.0,1,azure
3288,1555702455.0,1,azure
3289,1555703355.0,2,azure
3290,1555704255.0,0,azure
3291,1555705155.0,1,azure
3292,1555706055.0,1,azure
3293,1555706955.0,0,azure
3294,1555707855.0,0,azure
3295,1555708755.0,0,azure
3296,1555709655.0,0,azure
3297,1555710555.0,0,azure
3298,1555711455.0,0,azure
3299,1555712355.0,2,azure
3300,1555713255.0,0,azure
3301,1555714155.0,0,azure
3302,1555715055.0,0,azure
3303,1555715955.0,0,azure
3304,1555716855.0,1,azure
3305,1555717755.0,0,azure
3306,1555718655.0,0,azure
3307,1555719555.0,0,azure
3308,1555720455.0,0,azure
3309,1555721355.0,0,azure
3310,1555722255.0,0,azure
3311,1555723155.0,0,azure
3312,1555724055.0,0,azure
3313,1555724955.0,0,azure
3314,1555725855.0,0,azure
3315,1555726755.0,0,azure
3316,1555727655.0,0,azure
3317,1555728555.0,0,azure
3318,1556166670.0,1,aws
3319,1556167570.0,0,aws
3320,1556168470.0,1,aws
3321,1556169370.0,2,aws
3322,1556170270.0,0,aws
3323,1556171170.0,0,aws
3324,1556172070.0,0,aws
3325,1556172970.0,1,aws
3326,1556173870.0,0,aws
3327,1556174770.0,0,aws
3328,1556175670.0,1,aws
3329,1556176570.0,0,aws
3330,1556177470.0,0,aws
3331,1556178370.0,0,aws
3332,1556179270.0,0,aws
3333,1556180170.0,0,aws
3334,1556181070.0,0,aws
3335,1556181970.0,0,aws
3336,1556182870.0,0,aws
3337,1556183770.0,0,aws
3338,1556184670.0,0,aws
3339,1556185570.0,0,aws
3340,1556186470.0,0,aws
3341,1556187370.0,4,aws
3342,1556188270.0,1,aws
3343,1556189170.0,0,aws
3344,1556190070.0,0,aws
3345,1556190970.0,1,aws
3346,1556191870.0,0,aws
3347,1556192770.0,0,aws
3348,1556193670.0,0,aws
3349,1556194570.0,0,aws
3350,1556195470.0,0,aws
3351,1556196370.0,1,aws
3352,1556197270.0,0,aws
3353,1556198170.0,1,aws
3354,1556199070.0,3,aws
3355,1556199970.0,3,aws
3356,1556200870.0,2,aws
3357,1556201770.0,0,aws
3358,1556202670.0,3,aws
3359,1556203570.0,1,aws
3360,1556204470.0,1,aws
3361,1556205370.0,3,aws
3362,1556206270.0,2,aws
3363,1556207170.0,2,aws
3364,1556208070.0,0,aws
3365,1556208970.0,4,aws
3366,1556209870.0,3,aws
3367,1556210770.0,33,aws
3368,1556211670.0,387,aws
3369,1556212570.0,579,aws
3370,1556213470.0,495,aws
3371,1556214370.0,308,aws
3372,1556215270.0,257,aws
3373,1556216170.0,241,aws
3374,1556217070.0,261,aws
3375,1556217970.0,119,aws
3376,1556218870.0,73,aws
3377,1556219770.0,53,aws
3378,1556220670.0,46,aws
3379,1556221570.0,24,aws
3380,1556222470.0,21,aws
3381,1556223370.0,16,aws
3382,1556224270.0,17,aws
3383,1556225170.0,9,aws
3384,1556226070.0,10,aws
3385,1556226970.0,11,aws
3386,1556227870.0,13,aws
3387,1556228770.0,3,aws
3388,1556229670.0,7,aws
3389,1556230570.0,5,aws
3390,1556231470.0,4,aws
3391,1556232370.0,8,aws
3392,1556233270.0,2,aws
3393,1556234170.0,6,aws
3394,1556235070.0,3,aws
3395,1556235970.0,5,aws
3396,1556236870.0,2,aws
3397,1556237770.0,13,aws
3398,1556238670.0,12,aws
3399,1556239570.0,3,aws
3400,1556240470.0,2,aws
3401,1556241370.0,0,aws
3402,1556242270.0,3,aws
3403,1556243170.0,2,aws
3404,1556244070.0,1,aws
3405,1556244970.0,3,aws
3406,1556245870.0,4,aws
3407,1556246770.0,3,aws
3408,1556247670.0,3,aws
3409,1556248570.0,3,aws
3410,1556249470.0,1,aws
3411,1556250370.0,1,aws
3412,1556251270.0,0,aws
3413,1556515630.0,2,aws
3414,1556516530.0,0,aws
3415,1556517430.0,0,aws
3416,1556518330.0,0,aws
3417,1556519230.0,0,aws
3418,1556520130.0,0,aws
3419,1556521030.0,0,aws
3420,1556521930.0,1,aws
3421,1556522830.0,0,aws
3422,1556523730.0,0,aws
3423,1556524630.0,1,aws
3424,1556525530.0,2,aws
3425,1556526430.0,0,aws
3426,1556527330.0,0,aws
3427,1556528230.0,0,aws
3428,1556529130.0,0,aws
3429,1556530030.0,0,aws
3430,1556530930.0,0,aws
3431,1556531830.0,0,aws
3432,1556532730.0,1,aws
3433,1556533630.0,0,aws
3434,1556534530.0,0,aws
3435,1556535430.0,0,aws
3436,1556536330.0,0,aws
3437,1556537230.0,0,aws
3438,1556538130.0,0,aws
3439,1556539030.0,0,aws
3440,1556539930.0,0,aws
3441,1556540830.0,0,aws
3442,1556541730.0,0,aws
3443,1556542630.0,0,aws
3444,1556543530.0,0,aws
3445,1556544430.0,2,aws
3446,1556545330.0,2,aws
3447,1556546230.0,0,aws
3448,1556547130.0,0,aws
3449,1556548030.0,3,aws
3450,1556548930.0,1,aws
3451,1556549830.0,3,aws
3452,1556550730.0,2,aws
3453,1556551630.0,5,aws
3454,1556552530.0,2,aws
3455,1556553430.0,2,aws
3456,1556554330.0,4,aws
3457,1556555230.0,1,aws
3458,1556556130.0,2,aws
3459,1556557030.0,3,aws
3460,1556557930.0,2,aws
3461,1556558830.0,9,aws
3462,1556559730.0,26,aws
3463,1556560630.0,47,aws
3464,1556561530.0,31,aws
3465,1556562430.0,21,aws
3466,1556563330.0,15,aws
3467,1556564230.0,15,aws
3468,1556565130.0,14,aws
3469,1556566030.0,19,aws
3470,1556566930.0,8,aws
3471,1556567830.0,5,aws
3472,1556568730.0,7,aws
3473,1556569630.0,1,aws
3474,1556570530.0,3,aws
3475,1556571430.0,1,aws
3476,1556572330.0,5,aws
3477,1556573230.0,5,aws
3478,1556574130.0,7,aws
3479,1556575030.0,3,aws
3480,1556575930.0,9,aws
3481,1556576830.0,3,aws
3482,1556577730.0,3,aws
3483,1556578630.0,1,aws
3484,1556579530.0,1,aws
3485,1556580430.0,0,aws
3486,1556581330.0,0,aws
3487,1556582230.0,3,aws
3488,1556583130.0,3,aws
3489,1556584030.0,7,aws
3490,1556584930.0,2,aws
3491,1556585830.0,0,aws
3492,1556586730.0,0,aws
3493,1556587630.0,1,aws
3494,1556588530.0,2,aws
3495,1556589430.0,0,aws
3496,1556590330.0,0,aws
3497,1556591230.0,0,aws
3498,1556592130.0,2,aws
3499,1556593030.0,0,aws
3500,1556593930.0,7,aws
3501,1556594830.0,2,aws
3502,1556595730.0,0,aws
3503,1556596630.0,0,aws
3504,1556597530.0,2,aws
3505,1556598430.0,8,aws
3506,1556599330.0,1,aws
3507,1556600230.0,0,aws
3508,1556784749.0,0,azure
3509,1556785649.0,0,azure
3510,1556786549.0,0,azure
3511,1556787070.0,0,aws
3512,1556787449.0,0,azure
3513,1556787970.0,0,aws
3514,1556788349.0,0,azure
3515,1556788870.0,0,aws
3516,1556789249.0,0,azure
3517,1556789770.0,0,aws
3518,1556790149.0,0,azure
3519,1556790670.0,1,aws
3520,1556791049.0,0,azure
3521,1556791570.0,0,aws
3522,1556791949.0,0,azure
3523,1556792470.0,0,aws
3524,1556792849.0,0,azure
3525,1556793370.0,0,aws
3526,1556793749.0,0,azure
3527,1556794270.0,0,aws
3528,1556794649.0,0,azure
3529,1556795170.0,0,aws
3530,1556795549.0,0,azure
3531,1556796070.0,0,aws
3532,1556796449.0,0,azure
3533,1556796970.0,0,aws
3534,1556797349.0,0,azure
3535,1556797870.0,1,aws
3536,1556798249.0,0,azure
3537,1556798770.0,1,aws
3538,1556799149.0,0,azure
3539,1556799670.0,1,aws
3540,1556800049.0,0,azure
3541,1556800570.0,0,aws
3542,1556800949.0,0,azure
3543,1556801470.0,2,aws
3544,1556801849.0,0,azure
3545,1556802370.0,1,aws
3546,1556802749.0,1,azure
3547,1556803270.0,1,aws
3548,1556803649.0,0,azure
3549,1556804170.0,0,aws
3550,1556804549.0,0,azure
3551,1556805070.0,0,aws
3552,1556805449.0,1,azure
3553,1556805970.0,2,aws
3554,1556806349.0,3,azure
3555,1556806870.0,1,aws
3556,1556807249.0,2,azure
3557,1556807770.0,5,aws
3558,1556808149.0,1,azure
3559,1556808670.0,2,aws
3560,1556809049.0,0,azure
3561,1556809570.0,1,aws
3562,1556809949.0,0,azure
3563,1556810470.0,4,aws
3564,1556810849.0,0,azure
3565,1556811370.0,1,aws
3566,1556811749.0,3,azure
3567,1556812270.0,1,aws
3568,1556812649.0,1,azure
3569,1556813170.0,0,aws
3570,1556813549.0,1,azure
3571,1556814070.0,3,aws
3572,1556814449.0,1,azure
3573,1556814970.0,4,aws
3574,1556815349.0,6,azure
3575,1556815870.0,1,aws
3576,1556816249.0,0,azure
3577,1556816770.0,2,aws
3578,1556817149.0,0,azure
3579,1556817670.0,0,aws
3580,1556818049.0,0,azure
3581,1556818570.0,6,aws
3582,1556818949.0,0,azure
3583,1556819470.0,0,aws
3584,1556819849.0,0,azure
3585,1556820370.0,5,aws
3586,1556820749.0,2,azure
3587,1556821270.0,2,aws
3588,1556821649.0,6,azure
3589,1556822170.0,2,aws
3590,1556822549.0,1,azure
3591,1556823070.0,1,aws
3592,1556823449.0,0,azure
3593,1556823970.0,4,aws
3594,1556824349.0,0,azure
3595,1556824870.0,5,aws
3596,1556825249.0,4,azure
3597,1556825770.0,3,aws
3598,1556826149.0,155,azure
3599,1556826670.0,14,aws
3600,1556827049.0,602,azure
3601,1556827570.0,36,aws
3602,1556827949.0,1474,azure
3603,1556828470.0,96,aws
3604,1556828849.0,2503,azure
3605,1556829370.0,133,aws
3606,1556829749.0,2250,azure
3607,1556830270.0,127,aws
3608,1556830649.0,1499,azure
3609,1556831170.0,169,aws
3610,1556831549.0,775,azure
3611,1556832070.0,80,aws
3612,1556832449.0,465,azure
3613,1556832970.0,31,aws
3614,1556833349.0,242,azure
3615,1556833870.0,16,aws
3616,1556834249.0,177,azure
3617,1556834770.0,12,aws
3618,1556835149.0,122,azure
3619,1556835670.0,7,aws
3620,1556836049.0,101,azure
3621,1556836570.0,8,aws
3622,1556836949.0,65,azure
3623,1556837470.0,12,aws
3624,1556837849.0,61,azure
3625,1556838370.0,7,aws
3626,1556838749.0,39,azure
3627,1556839270.0,5,aws
3628,1556839649.0,26,azure
3629,1556840170.0,2,aws
3630,1556840549.0,29,azure
3631,1556841070.0,4,aws
3632,1556841449.0,37,azure
3633,1556841970.0,0,aws
3634,1556842349.0,40,azure
3635,1556842870.0,7,aws
3636,1556843249.0,27,azure
3637,1556843770.0,5,aws
3638,1556844149.0,16,azure
3639,1556844670.0,4,aws
3640,1556845049.0,15,azure
3641,1556845469.0,15,azure
3642,1556845570.0,2,aws
3643,1556845949.0,17,azure
3644,1556846369.0,17,azure
3645,1556846470.0,3,aws
3646,1556846849.0,11,azure
3647,1556847269.0,11,azure
3648,1556847370.0,1,aws
3649,1556847749.0,10,azure
3650,1556848169.0,10,azure
3651,1556848270.0,1,aws
3652,1556848649.0,16,azure
3653,1556849069.0,16,azure
3654,1556849170.0,1,aws
3655,1556849549.0,10,azure
3656,1556849969.0,10,azure
3657,1556850070.0,3,aws
3658,1556850449.0,11,azure
3659,1556850869.0,11,azure
3660,1556850970.0,2,aws
3661,1556851349.0,10,azure
3662,1556851769.0,10,azure
3663,1556851870.0,4,aws
3664,1556852249.0,12,azure
3665,1556852669.0,12,azure
3666,1556852770.0,3,aws
3667,1556853149.0,7,azure
3668,1556853569.0,7,azure
3669,1556853670.0,1,aws
3670,1556854049.0,6,azure
3671,1556854469.0,6,azure
3672,1556854570.0,1,aws
3673,1556854949.0,4,azure
3674,1556855369.0,4,azure
3675,1556855470.0,1,aws
3676,1556855849.0,8,azure
3677,1556856269.0,8,azure
3678,1556856370.0,1,aws
3679,1556856749.0,2,azure
3680,1556857169.0,2,azure
3681,1556857270.0,1,aws
3682,1556857649.0,7,azure
3683,1556858069.0,7,azure
3684,1556858170.0,2,aws
3685,1556858549.0,6,azure
3686,1556858969.0,6,azure
3687,1556859070.0,1,aws
3688,1556859449.0,1,azure
3689,1556859869.0,1,azure
3690,1556859970.0,3,aws
3691,1556860349.0,4,azure
3692,1556860769.0,4,azure
3693,1556860870.0,2,aws
3694,1556861249.0,8,azure
3695,1556861669.0,8,azure
3696,1556861770.0,0,aws
3697,1556862149.0,9,azure
3698,1556862569.0,9,azure
3699,1556862670.0,1,aws
3700,1556863049.0,2,azure
3701,1556863469.0,2,azure
3702,1556863570.0,1,aws
3703,1556863949.0,5,azure
3704,1556864369.0,5,azure
3705,1556864470.0,0,aws
3706,1556864849.0,2,azure
3707,1556865269.0,2,azure
3708,1556865370.0,0,aws
3709,1556865749.0,1,azure
3710,1556866169.0,1,azure
3711,1556866270.0,0,aws
3712,1556866649.0,2,azure
3713,1556867069.0,2,azure
3714,1556867170.0,0,aws
3715,1556867549.0,7,azure
3716,1556867969.0,7,azure
3717,1556868070.0,0,aws
3718,1556868449.0,2,azure
3719,1556868869.0,2,azure
3720,1556868970.0,0,aws
3721,1556869349.0,1,azure
3722,1556869769.0,1,azure
3723,1556869870.0,1,aws
3724,1556870669.0,1,azure
3725,1556870770.0,0,aws
3726,1556871569.0,1,azure
3727,1556871670.0,0,aws
3728,1556872469.0,1,azure
3729,1556873369.0,1,azure
3730,1556874269.0,1,azure
3731,1556875169.0,0,azure
3732,1556876069.0,1,azure
3733,1556876969.0,8,azure
